13.740	0.029
13.800	0.033
13.860	0.037
13.920	0.038
13.980	0.039
14.040	0.039
14.100	0.039
14.160	0.037
14.220	0.036
14.280	0.035
14.340	0.034
14.400	0.030
14.460	0.024
14.520	0.016
14.580	0.008
14.640	0.003
14.700	-0.001
14.760	-0.004
14.820	-0.009
14.880	-0.014
14.940	-0.017
15.000	-0.020
15.060	-0.023
15.120	-0.026
15.180	-0.029
15.240	-0.031
15.300	-0.031
15.360	-0.030
15.420	-0.029
15.480	-0.028
15.540	-0.026
15.600	-0.023
15.660	-0.020
15.720	-0.018
15.780	-0.015
15.840	-0.012
15.900	-0.009
15.960	-0.006
16.020	-0.002
16.080	0.002
16.140	0.005
16.200	0.007
16.260	0.009
16.320	0.011
16.380	0.013
16.440	0.016
16.500	0.019
16.560	0.020
16.620	0.020
16.680	0.020
16.740	0.022
16.800	0.023
16.860	0.023
16.920	0.022
16.980	0.020
17.040	0.018
17.100	0.017
17.160	0.017
17.220	0.016
17.280	0.013
17.340	0.009
17.400	0.004
17.460	0.002
17.520	-0.000
17.580	-0.004
17.640	-0.009
17.700	-0.012
17.760	-0.014
17.820	-0.016
17.880	-0.018
17.940	-0.020
18.000	-0.021
18.060	-0.022
18.120	-0.023
18.180	-0.022
18.240	-0.022
18.300	-0.022
18.360	-0.021
18.420	-0.019
18.480	-0.016
18.540	-0.014
18.600	-0.011
18.660	-0.008
18.720	-0.004
18.780	-0.001
18.840	0.003
18.900	0.007
18.960	0.009
19.020	0.010
19.080	0.013
19.140	0.016
19.200	0.017
19.260	0.018
19.320	0.020
19.380	0.021
19.440	0.020
19.500	0.019
19.560	0.019
19.620	0.018
19.680	0.015
19.740	0.013
19.800	0.013
19.860	0.011
19.920	0.008
19.980	0.005
20.040	0.003
20.100	-0.000
20.160	-0.003
20.220	-0.005
20.280	-0.007
20.340	-0.009
20.400	-0.010
20.460	-0.010
20.520	-0.010
20.580	-0.013
20.640	-0.016
20.700	-0.017
20.760	-0.017
20.820	-0.016
20.880	-0.015
20.940	-0.013
21.000	-0.013
21.060	-0.012
21.120	-0.012
21.180	-0.011
21.240	-0.009
21.300	-0.006
21.360	-0.003
21.420	-0.001
21.480	0.001
21.540	0.003
21.600	0.006
21.660	0.006
21.720	0.007
21.780	0.008
21.840	0.009
21.900	0.011
21.960	0.011
22.020	0.012
22.080	0.012
22.140	0.012
22.200	0.011
22.260	0.011
22.320	0.011
22.380	0.012
22.440	0.013
22.500	0.012
22.560	0.009
22.620	0.006
22.680	0.004
22.740	0.002
22.800	0.001
22.860	-0.000
22.920	-0.001
22.980	-0.004
23.040	-0.006
23.100	-0.006
23.160	-0.006
23.220	-0.008
23.280	-0.011
23.340	-0.012
23.400	-0.012
23.460	-0.013
23.520	-0.014
23.580	-0.013
23.640	-0.011
23.700	-0.011
23.760	-0.011
23.820	-0.009
23.880	-0.008
23.940	-0.006
24.000	-0.005
24.060	-0.003
24.120	-0.001
24.180	-0.000
24.240	0.001
24.300	0.004
24.360	0.006
24.420	0.007
24.480	0.007
24.540	0.008
24.600	0.009
24.660	0.010
24.720	0.010
24.780	0.010
24.840	0.011
24.900	0.011
24.960	0.010
25.020	0.008
25.080	0.007
25.140	0.007
25.200	0.006
25.260	0.005
25.320	0.004
25.380	0.003
25.440	0.002
25.500	0.000
25.560	-0.002
25.620	-0.003
25.680	-0.004
25.740	-0.005
25.800	-0.005
25.860	-0.005
25.920	-0.005
25.980	-0.007
26.040	-0.009
26.100	-0.010
26.160	-0.009
26.220	-0.008
26.280	-0.009
26.340	-0.009
26.400	-0.007
26.460	-0.006
26.520	-0.006
26.580	-0.005
26.640	-0.004
26.700	-0.002
26.760	-0.001
26.820	-0.001
26.880	-0.001
26.940	0.000
27.000	0.002
27.060	0.004
27.120	0.006
27.180	0.006
27.240	0.006
27.300	0.006
27.360	0.007
27.420	0.006
27.480	0.006
27.540	0.007
27.600	0.008
27.660	0.007
27.720	0.006
27.780	0.005
27.840	0.004
27.900	0.004
27.960	0.004
28.020	0.004
28.080	0.003
28.140	0.001
28.200	0.000
28.260	-0.000
28.320	-0.001
28.380	-0.002
28.440	-0.003
28.500	-0.004
28.560	-0.005
28.620	-0.005
28.680	-0.005
28.740	-0.005
28.800	-0.006
28.860	-0.008
28.920	-0.008
28.980	-0.007
29.040	-0.005
29.100	-0.004
29.160	-0.004
29.220	-0.004
29.280	-0.005
29.340	-0.004
29.400	-0.004
29.460	-0.002
29.520	-0.001
29.580	0.001
29.640	0.002
29.700	0.002
29.760	0.002
29.820	0.004
29.880	0.005
29.940	0.006
30.000	0.006
30.060	0.007
30.120	0.007
30.180	0.006
30.240	0.004
30.300	0.004
30.360	0.004
30.420	0.004
30.480	0.003
30.540	0.003
30.600	0.003
30.660	0.002
30.720	0.001
30.780	-0.000
30.840	-0.000
30.900	0.000
30.960	-0.000
31.020	-0.002
31.080	-0.003
31.140	-0.004
31.200	-0.004
31.260	-0.003
31.320	-0.003
31.380	-0.003
31.440	-0.003
31.500	-0.002
31.560	-0.003
31.620	-0.004
31.680	-0.004
31.740	-0.004
31.800	-0.003
31.860	-0.003
31.920	-0.002
31.980	-0.002
32.040	-0.002
32.100	-0.002
32.160	-0.001
32.220	-0.000
32.280	0.000
32.340	0.001
32.400	0.001
32.460	0.002
32.520	0.002
32.580	0.001
32.640	0.001
32.700	0.001
32.760	0.003
32.820	0.005
32.880	0.006
32.940	0.006
33.000	0.005
33.060	0.004
33.120	0.002
33.180	0.002
33.240	0.002
33.300	0.002
33.360	0.003
33.420	0.002
33.480	0.001
33.540	-0.002
33.600	-0.003
33.660	-0.003
33.720	-0.002
33.780	-0.002
33.840	-0.002
33.900	-0.002
33.960	-0.002
34.020	-0.003
34.080	-0.002
34.140	-0.002
34.200	-0.003
34.260	-0.004
34.320	-0.003
34.380	-0.002
34.440	-0.001
34.500	-0.002
34.560	-0.002
34.620	-0.001
34.680	-0.001
34.740	-0.001
34.800	-0.000
34.860	0.000
34.920	-0.001
34.980	-0.002
35.040	-0.001
35.100	0.002
35.160	0.004
35.220	0.005
35.280	0.004
35.340	0.002
35.400	0.000
35.460	0.001
35.520	0.003
35.580	0.003
35.640	0.002
35.700	0.001
35.760	0.002
35.820	0.002
35.880	0.002
35.940	0.002
36.000	0.001
36.060	-0.000
36.120	-0.001
36.180	-0.000
36.240	0.001
36.300	0.000
36.360	-0.000
36.420	-0.001
36.480	-0.001
36.540	-0.002
36.600	-0.002
36.660	-0.002
36.720	-0.003
36.780	-0.003
36.840	-0.003
36.900	-0.002
36.960	-0.001
37.020	-0.001
37.080	-0.001
37.140	-0.000
37.200	0.000
37.260	0.000
37.320	0.000
37.380	-0.000
37.440	-0.001
37.500	-0.000
37.560	-0.000
37.620	-0.000
37.680	-0.000
37.740	0.000
37.800	0.001
37.860	0.001
37.920	0.001
37.980	0.001
38.040	0.002
38.100	0.001
38.160	0.001
38.220	0.000
38.280	0.001
38.340	0.002
38.400	0.002
38.460	0.002
38.520	0.001
38.580	0.000
38.640	-0.000
38.700	0.001
38.760	0.002
38.820	0.002
38.880	-0.000
38.940	-0.001
39.000	-0.001
39.060	-0.001
39.120	-0.001
39.180	-0.001
39.240	-0.001
39.300	-0.001
39.360	-0.002
39.420	-0.001
39.480	-0.001
39.540	-0.000
39.600	-0.001
39.660	-0.001
39.720	-0.001
39.780	-0.001
39.840	-0.001
39.900	0.000
39.960	-0.000
40.020	-0.001
40.080	-0.001
40.140	0.000
40.200	0.001
40.260	0.000
40.320	-0.000
40.380	0.000
40.440	0.001
40.500	0.001
40.560	0.001
40.620	0.001
40.680	0.002
40.740	0.001
40.800	0.001
40.860	0.001
40.920	0.000
40.980	-0.000
41.040	0.000
41.100	0.001
41.160	0.001
41.220	0.001
41.280	0.001
41.340	0.000
41.400	-0.000
41.460	-0.001
41.520	-0.001
41.580	-0.001
41.640	-0.000
41.700	0.000
41.760	-0.000
41.820	-0.001
41.880	-0.002
41.940	-0.001
42.000	-0.000
42.060	0.000
42.120	0.000
42.180	-0.000
42.240	-0.001
42.300	-0.000
42.360	0.000
42.420	0.001
42.480	0.000
42.540	-0.001
42.600	-0.001
42.660	-0.001
42.720	0.001
42.780	0.002
42.840	0.001
42.900	-0.001
42.960	-0.001
43.020	0.000
43.080	0.001
43.140	-0.000
43.200	-0.000
43.260	0.001
43.320	0.001
43.380	0.001
43.440	-0.000
43.500	-0.000
43.560	0.000
43.620	0.001
43.680	0.001
43.740	0.001
43.800	0.001
43.860	0.000
43.920	-0.000
43.980	-0.001
44.040	-0.001
44.100	-0.000
44.160	0.001
44.220	0.000
44.280	-0.000
44.340	-0.001
44.400	-0.001
44.460	-0.001
44.520	0.001
44.580	0.001
44.640	0.000
44.700	-0.001
44.760	-0.001
44.820	-0.001
44.880	0.000
44.940	0.001
45.000	0.001
